,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
725,Adelaide,43.6504863,-79.37949791351815,Indigo,43.65351471121164,-79.38069591056922,Bookstore
726,Adelaide,43.6504863,-79.37949791351815,King Taps,43.648475974183,-79.38205778358744,Gastropub
727,Adelaide,43.6504863,-79.37949791351815,Canoe,43.647452066183476,-79.38132001815676,Restaurant
728,Adelaide,43.6504863,-79.37949791351815,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
729,Adelaide,43.6504863,-79.37949791351815,Starbucks,43.650159,-79.377793,Coffee Shop
730,Adelaide,43.6504863,-79.37949791351815,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
731,Adelaide,43.6504863,-79.37949791351815,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
732,Adelaide,43.6504863,-79.37949791351815,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
733,Adelaide,43.6504863,-79.37949791351815,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
734,Adelaide,43.6504863,-79.37949791351815,Maman,43.64830873804684,-79.38225333898805,Café
735,Adelaide,43.6504863,-79.37949791351815,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
736,Adelaide,43.6504863,-79.37949791351815,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
737,Adelaide,43.6504863,-79.37949791351815,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
738,Adelaide,43.6504863,-79.37949791351815,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
739,Adelaide,43.6504863,-79.37949791351815,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
740,Adelaide,43.6504863,-79.37949791351815,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
741,Adelaide,43.6504863,-79.37949791351815,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
742,Adelaide,43.6504863,-79.37949791351815,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
743,Adelaide,43.6504863,-79.37949791351815,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
744,Adelaide,43.6504863,-79.37949791351815,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
745,Adelaide,43.6504863,-79.37949791351815,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
746,Adelaide,43.6504863,-79.37949791351815,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
747,Adelaide,43.6504863,-79.37949791351815,SEPHORA,43.653688,-79.38012,Cosmetics Shop
748,Adelaide,43.6504863,-79.37949791351815,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
749,Adelaide,43.6504863,-79.37949791351815,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
750,Adelaide,43.6504863,-79.37949791351815,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
751,Adelaide,43.6504863,-79.37949791351815,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
752,Adelaide,43.6504863,-79.37949791351815,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
753,Adelaide,43.6504863,-79.37949791351815,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
754,Adelaide,43.6504863,-79.37949791351815,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
755,Adelaide,43.6504863,-79.37949791351815,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
756,Adelaide,43.6504863,-79.37949791351815,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
757,Adelaide,43.6504863,-79.37949791351815,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
758,Adelaide,43.6504863,-79.37949791351815,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
759,Adelaide,43.6504863,-79.37949791351815,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
760,Adelaide,43.6504863,-79.37949791351815,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
761,Adelaide,43.6504863,-79.37949791351815,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
762,Adelaide,43.6504863,-79.37949791351815,Roots,43.65361341708363,-79.38024401664734,Clothing Store
763,Adelaide,43.6504863,-79.37949791351815,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
764,Adelaide,43.6504863,-79.37949791351815,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
765,Adelaide,43.6504863,-79.37949791351815,Bymark,43.647217284018005,-79.38125188166379,Restaurant
766,Adelaide,43.6504863,-79.37949791351815,Club 120,43.65210022195487,-79.37552157754862,Performing Arts Venue
767,Adelaide,43.6504863,-79.37949791351815,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
768,Adelaide,43.6504863,-79.37949791351815,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
769,Adelaide,43.6504863,-79.37949791351815,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
770,Adelaide,43.6504863,-79.37949791351815,Berczy Park,43.64804835388851,-79.3751722909452,Park
771,Adelaide,43.6504863,-79.37949791351815,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
772,Adelaide,43.6504863,-79.37949791351815,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
773,Adelaide,43.6504863,-79.37949791351815,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
774,Adelaide,43.6504863,-79.37949791351815,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
775,Adelaide,43.6504863,-79.37949791351815,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
776,Adelaide,43.6504863,-79.37949791351815,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
777,Adelaide,43.6504863,-79.37949791351815,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
778,Adelaide,43.6504863,-79.37949791351815,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
779,Adelaide,43.6504863,-79.37949791351815,Bob's Bulgogi,43.65190800954796,-79.37752300562582,Korean Restaurant
780,Adelaide,43.6504863,-79.37949791351815,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
781,Adelaide,43.6504863,-79.37949791351815,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
782,Adelaide,43.6504863,-79.37949791351815,Starbucks,43.647261,-79.378599,Coffee Shop
783,Adelaide,43.6504863,-79.37949791351815,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
784,Adelaide,43.6504863,-79.37949791351815,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
785,Adelaide,43.6504863,-79.37949791351815,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
786,King,43.6489494,-79.3777538,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
787,King,43.6489494,-79.3777538,Dineen Coffee,43.650497,-79.378765,Café
788,King,43.6489494,-79.3777538,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
789,King,43.6489494,-79.3777538,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
790,King,43.6489494,-79.3777538,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
791,King,43.6489494,-79.3777538,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
792,King,43.6489494,-79.3777538,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
793,King,43.6489494,-79.3777538,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
794,King,43.6489494,-79.3777538,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
795,King,43.6489494,-79.3777538,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
796,King,43.6489494,-79.3777538,Berczy Park,43.64804835388851,-79.3751722909452,Park
797,King,43.6489494,-79.3777538,Café Plenty,43.6491179354577,-79.37831288380438,Café
798,King,43.6489494,-79.3777538,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
799,King,43.6489494,-79.3777538,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
800,King,43.6489494,-79.3777538,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
801,King,43.6489494,-79.3777538,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
802,King,43.6489494,-79.3777538,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
803,King,43.6489494,-79.3777538,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
804,King,43.6489494,-79.3777538,Terroni,43.650927,-79.375602,Italian Restaurant
805,King,43.6489494,-79.3777538,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
806,King,43.6489494,-79.3777538,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
807,King,43.6489494,-79.3777538,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
808,King,43.6489494,-79.3777538,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
809,King,43.6489494,-79.3777538,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
810,King,43.6489494,-79.3777538,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
811,King,43.6489494,-79.3777538,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
812,King,43.6489494,-79.3777538,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
813,King,43.6489494,-79.3777538,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
814,King,43.6489494,-79.3777538,Starbucks,43.647261,-79.378599,Coffee Shop
815,King,43.6489494,-79.3777538,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
816,King,43.6489494,-79.3777538,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
817,King,43.6489494,-79.3777538,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
818,King,43.6489494,-79.3777538,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
819,King,43.6489494,-79.3777538,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
820,King,43.6489494,-79.3777538,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
821,King,43.6489494,-79.3777538,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
822,King,43.6489494,-79.3777538,Canoe,43.647452066183476,-79.38132001815676,Restaurant
823,King,43.6489494,-79.3777538,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
824,King,43.6489494,-79.3777538,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
825,King,43.6489494,-79.3777538,Starbucks,43.649328,-79.378339,Coffee Shop
826,King,43.6489494,-79.3777538,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
827,King,43.6489494,-79.3777538,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
828,King,43.6489494,-79.3777538,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
829,King,43.6489494,-79.3777538,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
830,King,43.6489494,-79.3777538,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
831,King,43.6489494,-79.3777538,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
832,King,43.6489494,-79.3777538,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
833,King,43.6489494,-79.3777538,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
834,King,43.6489494,-79.3777538,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
835,King,43.6489494,-79.3777538,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
836,King,43.6489494,-79.3777538,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
837,King,43.6489494,-79.3777538,Starbucks,43.650159,-79.377793,Coffee Shop
838,King,43.6489494,-79.3777538,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
839,King,43.6489494,-79.3777538,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
840,King,43.6489494,-79.3777538,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
841,King,43.6489494,-79.3777538,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
842,King,43.6489494,-79.3777538,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
843,King,43.6489494,-79.3777538,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
844,King,43.6489494,-79.3777538,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
845,King,43.6489494,-79.3777538,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
846,King,43.6489494,-79.3777538,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
847,King,43.6489494,-79.3777538,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
848,King,43.6489494,-79.3777538,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
849,King,43.6489494,-79.3777538,Bymark,43.647217284018005,-79.38125188166379,Restaurant
850,King,43.6489494,-79.3777538,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
851,King,43.6489494,-79.3777538,King Taps,43.648475974183,-79.38205778358744,Gastropub
852,King,43.6489494,-79.3777538,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
853,King,43.6489494,-79.3777538,Leña,43.651722,-79.379205,Latin American Restaurant
854,King,43.6489494,-79.3777538,Maman,43.64830873804684,-79.38225333898805,Café
855,King,43.6489494,-79.3777538,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
856,King,43.6489494,-79.3777538,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
857,King,43.6489494,-79.3777538,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
858,King,43.6489494,-79.3777538,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
859,King,43.6489494,-79.3777538,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
860,King,43.6489494,-79.3777538,Jump,43.64814738516352,-79.37875242540652,American Restaurant
861,King,43.6489494,-79.3777538,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
862,King,43.6489494,-79.3777538,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
863,King,43.6489494,-79.3777538,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
864,King,43.6489494,-79.3777538,Mirto,43.650702,-79.376307,Italian Restaurant
865,King,43.6489494,-79.3777538,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
866,King,43.6489494,-79.3777538,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
867,King,43.6489494,-79.3777538,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
868,King,43.6489494,-79.3777538,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
869,King,43.6489494,-79.3777538,Portico,43.651855687900124,-79.37805540906518,Restaurant
870,King,43.6489494,-79.3777538,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
871,King,43.6489494,-79.3777538,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
872,King,43.6489494,-79.3777538,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
873,King,43.6489494,-79.3777538,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
874,King,43.6489494,-79.3777538,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
875,King,43.6489494,-79.3777538,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
876,King,43.6489494,-79.3777538,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
877,King,43.6489494,-79.3777538,Club 120,43.65210022195487,-79.37552157754862,Performing Arts Venue
878,King,43.6489494,-79.3777538,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
879,King,43.6489494,-79.3777538,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
880,King,43.6489494,-79.3777538,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
881,King,43.6489494,-79.3777538,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
882,King,43.6489494,-79.3777538,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
883,King,43.6489494,-79.3777538,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
884,King,43.6489494,-79.3777538,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
885,King,43.6489494,-79.3777538,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
886,Dufferin,43.6602019,-79.4357191,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
887,Dufferin,43.6602019,-79.4357191,Three Speed,43.6592927979752,-79.43802453551683,Bar
888,Dufferin,43.6602019,-79.4357191,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
889,Dufferin,43.6602019,-79.4357191,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
890,Dufferin,43.6602019,-79.4357191,Grey Tiger,43.659392686837066,-79.43784602953795,Cocktail Bar
891,Dufferin,43.6602019,-79.4357191,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
892,Dufferin,43.6602019,-79.4357191,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
893,Dufferin,43.6602019,-79.4357191,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
894,Dufferin,43.6602019,-79.4357191,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
895,Dufferin,43.6602019,-79.4357191,Wenona Lodge,43.66041705699988,-79.43282206002945,Bar
896,Dufferin,43.6602019,-79.4357191,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
